192.168.0.61 - - [08/Nov/2021:10:46:47 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [08/Nov/2021:10:46:47 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [08/Nov/2021:10:47:33 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [08/Nov/2021:11:23:57 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [08/Nov/2021:11:23:58 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [08/Nov/2021:11:23:58 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [08/Nov/2021:13:38:10 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [08/Nov/2021:13:38:10 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [08/Nov/2021:13:59:02 +0000] "GET / HTTP/1.1" 200 313 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [08/Nov/2021:14:07:46 +0000] "GET / HTTP/1.1" 200 285 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [08/Nov/2021:14:28:29 +0000] "GET / HTTP/1.1" 200 285 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:09:22 +0000] "GET / HTTP/1.1" 200 285 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:09:22 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:10:34 +0000] "GET / HTTP/1.1" 200 285 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:44:56 +0000] "GET / HTTP/1.1" 200 127 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:45:35 +0000] "GET / HTTP/1.1" 200 302 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:51:28 +0000] "GET / HTTP/1.1" 200 302 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:51:29 +0000] "GET / HTTP/1.1" 200 302 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:57:33 +0000] "GET / HTTP/1.1" 200 302 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:58:16 +0000] "GET / HTTP/1.1" 200 308 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:58:32 +0000] "GET / HTTP/1.1" 200 318 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:58:59 +0000] "GET / HTTP/1.1" 200 319 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:07:59:10 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:08:58:13 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:08:58:13 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.19.0.1 - - [09/Nov/2021:09:09:55 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:09:10:05 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:09:10:05 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://eremichev.techart.intranet./" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:09:10:08 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:09:10:08 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:09:14:48 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:09:25:32 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:09:52:46 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:11:03:03 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [09/Nov/2021:13:36:36 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:05:32:24 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://eremichev.techart.intranet./" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:05:36:58 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:51:34 +0000] "GET /:8080 HTTP/1.1" 404 555 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:51:36 +0000] "GET /:8080 HTTP/1.1" 404 555 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:51:37 +0000] "GET /:8080 HTTP/1.1" 404 555 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:51:37 +0000] "GET /:8080 HTTP/1.1" 404 555 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:51:38 +0000] "GET /:8080 HTTP/1.1" 404 555 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:51:38 +0000] "GET /:8080 HTTP/1.1" 404 555 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:51:43 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.23.0.1 - - [10/Nov/2021:06:54:06 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.23.0.1 - - [10/Nov/2021:06:54:06 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost:6060/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.23.0.1 - - [10/Nov/2021:06:54:55 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
172.23.0.1 - - [10/Nov/2021:06:56:26 +0000] "GET / HTTP/1.1" 200 94242 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:57:49 +0000] "GET / HTTP/1.1" 200 91907 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:58:05 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:58:55 +0000] "GET /:60 HTTP/1.1" 404 555 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:06:58:59 +0000] "GET / HTTP/1.1" 200 329 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:44:57 +0000] "GET / HTTP/1.1" 200 189 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:45:26 +0000] "GET / HTTP/1.1" 200 189 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:45:26 +0000] "GET / HTTP/1.1" 200 189 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:47:38 +0000] "GET / HTTP/1.1" 200 189 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:50:11 +0000] "GET / HTTP/1.1" 200 153 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:50:12 +0000] "GET / HTTP/1.1" 200 153 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:51:35 +0000] "GET / HTTP/1.1" 200 323 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:54:26 +0000] "GET / HTTP/1.1" 200 323 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:59:29 +0000] "GET / HTTP/1.1" 200 328 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:12:59:43 +0000] "GET / HTTP/1.1" 200 323 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:13:00:37 +0000] "GET / HTTP/1.1" 200 323 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:13:00:49 +0000] "GET / HTTP/1.1" 200 317 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:13:02:42 +0000] "GET / HTTP/1.1" 200 326 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:13:05:48 +0000] "GET / HTTP/1.1" 200 326 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:13:05:49 +0000] "GET / HTTP/1.1" 200 326 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
192.168.0.61 - - [10/Nov/2021:13:11:39 +0000] "GET / HTTP/1.1" 200 367 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
